,name_vacancy,salary_min,salary_max,salary_currency,url_vacancy,source
995,Водитель-курьер,60 000,65 000,руб.,https://hh.ru/vacancy/47307369?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
996,Курьер,35 000,35 000,руб.,https://hh.ru/vacancy/47203998?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
997,Курьер по доставке банковских карт,60 000,90 000,руб.,https://hh.ru/vacancy/47179065?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
998,Пеший курьер,30 000,37 500,руб.,https://hh.ru/vacancy/44519516?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
999,Внутренний курьер в банк,25 000,25 000,руб.,https://hh.ru/vacancy/47187912?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1000,Водитель-курьер на личном автомобиле,60 000,110 000,руб.,https://hh.ru/vacancy/42231340?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1001,Водитель-курьер,,110 000,руб.,https://hh.ru/vacancy/47174076?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1002,Пеший курьер,,110 000,руб.,https://hh.ru/vacancy/47147387?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1003,Пеший курьер,45 000,65 000,руб.,https://hh.ru/vacancy/46888517?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1004,Пеший курьер,,,,https://hh.ru/vacancy/42582838?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1005,Водитель-курьер на маршруте,,,,https://hh.ru/vacancy/47156124?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1006,Грузчик-курьер,50 000,65 000,руб.,https://hh.ru/vacancy/41611351?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1007,Водитель-курьер,,65 000,руб.,https://hh.ru/vacancy/44265019?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1008,Курьер в Яндекс,47 000,102 000,руб.,https://hh.ru/vacancy/47123835?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1009,Водитель-курьер на автомобиле компании,,102 000,руб.,https://hh.ru/vacancy/46025032?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1010,Водитель-курьер (выходного дня),,102 000,руб.,https://hh.ru/vacancy/45263689?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1011,"Курьер пеший( без продаж, метро Тушинская)",35 000,35 000,руб.,https://hh.ru/vacancy/44867551?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1012,Водитель-курьер на автомобиле компании(м.Варшавская),35 000,120 000,руб.,https://hh.ru/vacancy/46607440?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1013,Водитель-курьер на личном автомобиле (ул. Рябиновая),35 000,120 000,руб.,https://hh.ru/vacancy/46479023?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1014,Водитель-курьер на личном автомобиле(м.Дубровка),35 000,120 000,руб.,https://hh.ru/vacancy/46483137?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1015,Водитель-курьер,90 000,110 000,руб.,https://hh.ru/vacancy/46891649?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1016,Водитель-курьер на личном автомобиле(м.Чертановская),90 000,120 000,руб.,https://hh.ru/vacancy/46483974?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1017,Водитель-курьер на личном автомобиле (м.Киевская),90 000,120 000,руб.,https://hh.ru/vacancy/46607185?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1018,Курьер,75 000,120 000,руб.,https://hh.ru/vacancy/47279281?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1019,Пеший курьер (Инвитро),75 000,75 000,руб.,https://hh.ru/vacancy/47273841?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1020,Курьер по району (свободный график),75 000,60 000,руб.,https://hh.ru/vacancy/44621349?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1021,Курьер,25 000,35 000,руб.,https://hh.ru/vacancy/47294605?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1022,Водитель-курьер на личном автомобиле,90 000,100 000,руб.,https://hh.ru/vacancy/47287014?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1023,Водитель-курьер с личным автомобилем,80 000,100 000,руб.,https://hh.ru/vacancy/47279803?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1024,Курьер,,100 000,руб.,https://hh.ru/vacancy/45688302?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1025,Водитель-курьер с личным легковым автомобилем,90 000,150 000,руб.,https://hh.ru/vacancy/47284063?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1026,Водитель-курьер(доставка документов),60 000,75 000,руб.,https://hh.ru/vacancy/47291018?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1027,Водитель-курьер с личным автомобилем,80 000,120 000,руб.,https://hh.ru/vacancy/46184414?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1028,Водитель-Курьер на личном автомобиле по доставке заказов СДЭК,80 000,100 000,руб.,https://hh.ru/vacancy/47278527?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1029,Курьер (доставка документов),35 000,55 000,руб.,https://hh.ru/vacancy/46389321?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1030,Водитель-курьер на автомобиле компании,70 000,90 000,руб.,https://hh.ru/vacancy/46476711?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1031,Водитель-курьер на личном автомобиле,,90 000,руб.,https://hh.ru/vacancy/41737702?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1032,Курьер - водитель на личном автомобиле,60 000,90 000,руб.,https://hh.ru/vacancy/47304650?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1033,Пеший курьер/курьер на электровелосипед в Dominos Pizza (м. Преображенская площадь),60 000,75 000,руб.,https://hh.ru/vacancy/47272365?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1034,Водитель-курьер,95 000,105 000,руб.,https://hh.ru/vacancy/47230074?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1035,Пеший курьер,53 000,53 000,руб.,https://hh.ru/vacancy/46773464?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1036,Курьер,40 000,85 000,руб.,https://hh.ru/vacancy/47306566?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1037,Автокурьер на личном автомобиле,100 000,150 000,руб.,https://hh.ru/vacancy/47200357?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1038,Пеший курьер,36 000,39 000,руб.,https://hh.ru/vacancy/47307324?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1039,Курьер в интернет-магазин,,39 000,руб.,https://hh.ru/vacancy/46243766?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1040,Водитель-курьер на своем автомобиле,60 000,100 000,руб.,https://hh.ru/vacancy/43910112?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1041,Курьер,35 000,35 000,руб.,https://hh.ru/vacancy/46980636?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1042,Водитель-курьер (экспедитор) с личным легковым автомобилем,90 000,150 000,руб.,https://hh.ru/vacancy/47203768?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1043,Водитель-курьер,60 000,65 000,руб.,https://hh.ru/vacancy/47307369?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1044,Курьер,35 000,35 000,руб.,https://hh.ru/vacancy/47203998?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1045,Курьер по доставке банковских карт,60 000,90 000,руб.,https://hh.ru/vacancy/47179065?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1046,Пеший курьер,30 000,37 500,руб.,https://hh.ru/vacancy/44519516?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1047,Водитель-курьер,,37 500,руб.,https://hh.ru/vacancy/47174076?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1048,Внутренний курьер в банк,25 000,25 000,руб.,https://hh.ru/vacancy/47187912?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1049,Пеший курьер,,25 000,руб.,https://hh.ru/vacancy/47147387?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1050,Водитель-курьер на личном автомобиле,60 000,110 000,руб.,https://hh.ru/vacancy/42231340?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1051,Пеший курьер,45 000,65 000,руб.,https://hh.ru/vacancy/46888517?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1052,Пеший курьер,,65 000,руб.,https://hh.ru/vacancy/42582838?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1053,Водитель-курьер на маршруте,,,,https://hh.ru/vacancy/47156124?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1054,Грузчик-курьер,50 000,65 000,руб.,https://hh.ru/vacancy/41611351?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1055,Водитель-курьер,,65 000,руб.,https://hh.ru/vacancy/44265019?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1056,Курьер в Яндекс,47 000,102 000,руб.,https://hh.ru/vacancy/47123835?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1057,Водитель-курьер на автомобиле компании(м.Варшавская),47 000,120 000,руб.,https://hh.ru/vacancy/46607440?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1058,Водитель-курьер на автомобиле компании(ул.Рябиновая),47 000,120 000,руб.,https://hh.ru/vacancy/46479740?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1059,Водитель-курьер на автомобиле компании,,120 000,руб.,https://hh.ru/vacancy/46025032?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1060,Водитель-курьер (выходного дня),,120 000,руб.,https://hh.ru/vacancy/45263689?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1061,Водитель-курьер на личном автомобиле (ул. Рябиновая),,120 000,руб.,https://hh.ru/vacancy/46479023?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1062,"Курьер пеший( без продаж, метро Тушинская)",35 000,35 000,руб.,https://hh.ru/vacancy/44867551?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1063,Водитель-курьер,90 000,110 000,руб.,https://hh.ru/vacancy/46891649?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1064,Водитель-курьер на личном автомобиле(м.Дубровка),90 000,120 000,руб.,https://hh.ru/vacancy/46483137?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1065,Водитель-курьер на автомобиле компании (м.Марьина Роща),90 000,120 000,руб.,https://hh.ru/vacancy/46607328?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1066,Водитель-курьер на личном автомобиле(м.Чертановская),90 000,120 000,руб.,https://hh.ru/vacancy/46483974?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1067,Водитель-курьер на личном автомобиле (м.Киевская),90 000,120 000,руб.,https://hh.ru/vacancy/46607185?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1068,Курьер,75 000,120 000,руб.,https://hh.ru/vacancy/47279281?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1069,Пеший курьер (Инвитро),75 000,75 000,руб.,https://hh.ru/vacancy/47273841?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1070,Курьер,25 000,35 000,руб.,https://hh.ru/vacancy/47294605?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1071,Водитель-курьер на личном автомобиле,90 000,100 000,руб.,https://hh.ru/vacancy/47287014?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1072,Курьер по району (свободный график),90 000,60 000,руб.,https://hh.ru/vacancy/44621349?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1073,Водитель-курьер с личным легковым автомобилем,90 000,150 000,руб.,https://hh.ru/vacancy/47284063?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1074,Водитель-курьер(доставка документов),60 000,75 000,руб.,https://hh.ru/vacancy/47291018?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1075,Курьер,,75 000,руб.,https://hh.ru/vacancy/45688302?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1076,Водитель-курьер с личным автомобилем,80 000,120 000,руб.,https://hh.ru/vacancy/46184414?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1077,Водитель-Курьер на личном автомобиле по доставке заказов СДЭК,80 000,100 000,руб.,https://hh.ru/vacancy/47278527?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1078,Водитель-курьер с личным автомобилем,80 000,100 000,руб.,https://hh.ru/vacancy/47279803?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1079,Курьер - водитель на личном автомобиле,60 000,90 000,руб.,https://hh.ru/vacancy/47304650?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1080,Водитель-курьер,95 000,105 000,руб.,https://hh.ru/vacancy/47230074?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1081,Курьер (доставка документов),35 000,55 000,руб.,https://hh.ru/vacancy/46389321?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1082,Водитель-курьер на личном автомобиле,,55 000,руб.,https://hh.ru/vacancy/41737702?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1083,Курьер,40 000,85 000,руб.,https://hh.ru/vacancy/47306566?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1084,Пеший курьер/курьер на электровелосипед в Dominos Pizza (м. Преображенская площадь),40 000,75 000,руб.,https://hh.ru/vacancy/47272365?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1085,Пеший курьер,36 000,39 000,руб.,https://hh.ru/vacancy/47307324?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1086,Пеший курьер,53 000,53 000,руб.,https://hh.ru/vacancy/46773464?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1087,Курьер в интернет-магазин,,53 000,руб.,https://hh.ru/vacancy/46243766?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1088,Водитель-курьер на своем автомобиле,60 000,100 000,руб.,https://hh.ru/vacancy/43910112?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1089,Курьер,35 000,35 000,руб.,https://hh.ru/vacancy/46980636?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1090,Водитель-курьер (экспедитор) с личным легковым автомобилем,90 000,150 000,руб.,https://hh.ru/vacancy/47203768?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1091,Водитель-курьер,60 000,65 000,руб.,https://hh.ru/vacancy/47307369?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1092,Курьер,35 000,35 000,руб.,https://hh.ru/vacancy/47203998?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1093,Курьер по доставке банковских карт,60 000,90 000,руб.,https://hh.ru/vacancy/47179065?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1094,Пеший курьер,30 000,37 500,руб.,https://hh.ru/vacancy/44519516?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1095,Внутренний курьер в банк,25 000,25 000,руб.,https://hh.ru/vacancy/47187912?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1096,Водитель-курьер на личном автомобиле,60 000,110 000,руб.,https://hh.ru/vacancy/42231340?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1097,Водитель-курьер,,110 000,руб.,https://hh.ru/vacancy/47174076?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1098,Пеший курьер,,110 000,руб.,https://hh.ru/vacancy/47147387?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1099,Пеший курьер,45 000,65 000,руб.,https://hh.ru/vacancy/46888517?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1100,Пеший курьер,,,,https://hh.ru/vacancy/42582838?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
1101,Водитель-курьер на маршруте,,,,https://hh.ru/vacancy/47156124?query=%D0%BA%D1%83%D1%80%D1%8C%D0%B5%D1%80,https://hh.ru
